# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      70.484      123.000      245.875   400402.922
      70.589      146.900      249.031   400402.922
      70.695      126.000      249.031   400402.922
      70.798      132.500      249.203   400402.922
      70.904      116.700      249.859   400402.922
      71.007      152.500      250.297   400402.922
      71.108      108.100      250.984   400402.922
      71.213       94.300      239.156   400389.922
      71.319       97.900      239.156   400389.922
      71.424      144.200      239.234   400389.922
      71.529       94.700      239.391   400389.922
      71.631       98.800      239.688   400389.922
      71.736      121.500      239.688   400389.922
      71.838      127.100      239.688   400389.922
      71.938      148.900      239.688   400389.922
      72.044      139.800      239.688   400389.922
      72.146      102.100      238.828   400388.922
      72.251      120.500      238.828   400388.922
      72.356      129.800      238.828   400388.922
      72.461      128.800      238.906   400388.922
      72.566      150.800      238.906   400388.922
      72.670      114.900      238.906   400388.922
      72.771      133.000      238.906   400388.922
      72.876      116.600      238.906   400388.922
      72.981      113.500      238.906   400388.922
      73.086      112.600      225.062   400374.922
      73.189       93.700      225.062   400374.922
      73.294      126.600      225.062   400374.922
      73.400      124.200      225.062   400374.922
      73.505      140.400      225.062   400374.922
      73.607       92.700      225.062   400374.922
      73.708      125.900      225.062   400374.922
      73.813      135.000      225.062   400374.922
      73.918      138.100      224.156   400373.922
      74.021      101.100      224.156   400373.922
      74.126      146.900      224.156   400373.922
      74.231      142.900      224.156   400373.922
      74.337      103.700      223.156   400372.922
      74.440      140.500      223.156   400372.922
      74.546      113.300      210.234   400359.922
      74.648       79.300      209.312   400358.922
      74.750       98.600      208.312   400357.922
      74.856       77.700      210.500   400361.922
      74.961      103.400      211.062   400361.922
      75.062      114.400      211.312   400361.922
      75.168      124.500      212.047   400366.922
      75.270      128.100      216.141   400377.922
      75.372      125.800      217.188   400377.922
      75.475      142.200      219.109   400377.922
      75.576      125.200      221.516   400377.922
      75.678      129.800      223.672   400377.922
      75.784      116.500      228.625   400389.922
      75.888      131.900      229.172   400389.922
      75.993      114.500      230.047   400389.922
      76.094      117.600      231.016   400389.922
      76.195      126.300      233.188   400389.922
      76.298      125.200      235.188   400389.922
      76.398      126.400      240.047   400403.922
      76.499      114.300      241.125   400403.922
      76.604      162.400      243.078   400403.922
      76.709      147.000      244.469   400403.922
      76.815      141.000      247.156   400403.922
      76.920       92.500      237.078   400391.922
      77.024      110.000      237.078   400391.922
      77.130      121.400      237.234   400391.922
      77.232      139.200      237.703   400391.922
      77.337      152.100      238.641   400391.922
      77.445       86.900      237.844   400390.922
      77.550       85.400      237.844   400390.922
      77.654      127.000      238.047   400390.922
      77.759      127.200      238.734   400390.922
      77.865      128.400      239.734   400390.922
      77.970      116.300      238.938   400389.922
      78.071      136.000      238.938   400389.922
      78.177      129.600      238.938   400389.922
      78.282      143.400      239.078   400389.922
      78.387      104.300      239.234   400389.922
      78.493       82.400      228.750   400378.922
      78.598      105.400      228.750   400378.922
      78.703      142.000      228.750   400378.922
      78.804      117.600      228.844   400378.922
      78.907       80.900      228.844   400378.922
      79.012      136.400      228.844   400378.922
      79.118      140.200      228.844   400378.922
      79.219      149.800      229.000   400378.922
